z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
3.645833333333e+00	6.079033196655e-01	-3.275599444041e+00	-2.656449674321e-11	3.511552833178e-09	-1.040013519923e-19	0.000000000000e+00
3.736979166667e+00	6.073451626361e-01	-3.170995747034e+00	2.863902935121e-11	-3.452906259899e-09	-1.202434975867e-19	0.000000000000e+00
3.828125000000e+00	6.064866439906e-01	-3.066275510735e+00	-3.071785233970e-11	3.394990418296e-09	-6.765702278327e-20	0.000000000000e+00
3.919270833333e+00	6.054063892892e-01	-2.961345055712e+00	3.280141124575e-11	-3.337733921281e-09	-8.465022286458e-20	0.000000000000e+00
4.010416666667e+00	6.038337805130e-01	-2.856490060791e+00	-3.489015113046e-11	3.281362673979e-09	-7.875106895078e-20	0.000000000000e+00
4.101562500000e+00	6.017773837334e-01	-2.751686891537e+00	3.698452401426e-11	-3.224754453222e-09	-9.253829403813e-20	0.000000000000e+00
4.192708333333e+00	5.988674201508e-01	-2.647320403380e+00	-3.908498203330e-11	3.172467870667e-09	-8.432622696208e-20	0.000000000000e+00
4.283854166667e+00	5.949869137365e-01	-2.543492486629e+00	4.119198757913e-11	-3.107122951639e-09	-1.103283048833e-19	0.000000000000e+00
4.375000000000e+00	5.895936078417e-01	-2.440760493696e+00	-4.330599943445e-11	3.088347451294e-09	-1.887350171289e-20	0.000000000000e+00
4.466145833333e+00	5.823304135813e-01	-2.339466406477e+00	4.542749226598e-11	-2.931822291450e-09	-1.530717752842e-20	0.000000000000e+00
4.557291666667e+00	5.723345035490e-01	-2.240488171846e+00	-4.755693706384e-11	3.147669590835e-09	-1.306571227429e-20	0.000000000000e+00
4.648437500000e+00	5.588076345037e-01	-2.144608899207e+00	4.969481799198e-11	-2.473295159842e-09	1.738442365127e-22	0.000000000000e+00
4.739583333333e+00	5.403018792920e-01	-2.053291665338e+00	-5.184162163683e-11	3.699347953020e-09	-3.203664968359e-20	0.000000000000e+00
4.830729166667e+00	5.151880257063e-01	-1.968150513524e+00	5.399784602223e-11	-1.336237499964e-09	-1.188182413882e-20	0.000000000000e+00
4.921875000000e+00	4.809129398740e-01	-1.891753767158e+00	-5.616399298517e-11	4.905561007136e-09	7.321818736984e-21	0.000000000000e+00
5.013020833333e+00	4.342675113090e-01	-1.827295320398e+00	5.834057694511e-11	-1.227505615000e-10	1.696580554658e-20	0.000000000000e+00
5.104166666667e+00	3.705847196833e-01	-1.779457439481e+00	-6.052811799128e-11	4.881156855209e-09	6.845672107898e-21	0.000000000000e+00
5.195312500000e+00	2.836108667720e-01	-1.754478539590e+00	6.272714900809e-11	-1.724470699940e-09	7.541752427171e-21	0.000000000000e+00
5.286458333333e+00	1.646502934096e-01	-1.761069611377e+00	-6.493821022039e-11	1.498332321740e-09	-2.802577513405e-20	0.000000000000e+00
5.377604166667e+00	1.667379469094e-03	-1.811250886947e+00	6.716185545191e-11	-5.074141572858e-09	-1.151390443165e-20	0.000000000000e+00
5.468750000000e+00	-2.215681455387e-01	-1.921268108303e+00	-6.939864957459e-11	-4.852017999607e-10	5.303729999730e-21	0.000000000000e+00
5.559895833333e+00	-5.280127912379e-01	-2.114062200708e+00	7.164916778529e-11	-4.687828807928e-09	1.433292236786e-20	0.000000000000e+00
5.651041666667e+00	-9.474261669429e-01	-2.419408539604e+00	-7.391400125292e-11	1.071575345800e-09	-2.328033372032e-21	0.000000000000e+00
5.742187500000e+00	-1.523233832317e+00	-2.880716507838e+00	7.619375428752e-11	-2.856222374093e-09	2.381840032741e-20	6.304154033505e-53
